score,genre,review
2.5,Horror,the cast is never less than competent still you wonder why madsen is making movies as meretricious as this one
2.5,Horror,merely a fairly silly and ultra gory schlocker/shocker
4.5,Horror,most of the time it feels more like a romantic comedy than a monster movie and yet theres relentless tension all the way through
5.0,Horror,if the dark tower was the underwhelming studio trimmed cliffs notes ya version of that stephen king story (this) is the r rated unabridged directors cut vision of this one
1.9,Horror,this is one of those identikit movies assembled out of familiar parts from other better movies
3.0,Horror,gone is the confusion of the earlier films and mercifully gone is the waffling metaphysics of the second film; instead there are surprisingly careful characterisations and good creepy squishy horror stuff
3.0,Horror,the film lurches camouflaging its insufficiency with less and less agile narrative turns but it also maintains the spirit of the original [full review in spanish]
4.4,Horror,sell all your stocks immediately and invest in companies that make candles flashlights light bulbs or anything else that creates illumination theres going to be a run on those items with the release of lights out
4.4,Horror,as someone who has developed a pretty thick critics shield from years of watching standard haunted house/possessed human/mythological creature fare i have to say i was genuinely freaked out by some of the passages in the badabook
3.8,Horror,the themes of oppression and greed are tied even more relevantly in land of the dead than any of its predecessors
4.0,Horror,impressive debut film from barker though not quite the breakthrough film it was touted as being
2.5,Horror,doesnt come close to earning the revery of its moniker this is one misbegotten deviation from the norm not worth repeating
2.5,Horror,a sort of futuristic fantasy western with the searchers as its granddad priest is an action adventure that will attract fans of the graphic novel and folks who like fantasy in general
3.1,Horror,the most shocking thing about the visit is that it shows shyamalan previously responsible for making mark wahlberg afraid of wind now knows how to be funny on purpose
3.0,Horror,while it might not have been necessary the carrie remake is still an adept entertaining and at times downright haunting piece of filmmaking
3.8,Horror,uniquely creative in exploiting our fear of the dark
2.0,Horror,pandorum doesnt make a whole lot of sense and is shot and edited in a way that only adds to the confusion in space nobody can hear you scratching your head
4.4,Horror,some kind of twisted work of genius proudly joining the upper echelon of horror cinema
2.0,Horror,this bloody exploitative mess is the cinematic equivalent of a dumpster fire stinky but insignificant
2.0,Horror,i seriously doubt there is anyone out there in modern motion pictures who looks to be having less fun at work than milla jovovich behind that supermodel sneer is one totally bored woman
2.5,Horror,there are moments of fear and loathing in the story but at just under two hours the whole production overstays its welcome and isnt really as clever as the director would have us believe
1.0,Horror,this repetitive round of mind numbing stupidly elaborate traps will have you pleading for your soul to be saved by tinkerbell not tobin bell
4.0,Horror,hitting that b movie trifecta of savagery set pieces and snarkiness overlord overcomes a bit of hokey cgi at the start and a flatpack french village and turns into a life affirming lock and load treat
5.0,Horror,writer/director babak anvari blends war patriarchal rule folklore spooky kids and one of the best jump scares since carries hand burst from the grave into a startling debut
1.5,Horror,i didnt like the time jumps just tell us the story in a linear fashion
3.0,Horror,daily mail scaremongering possibly but formidably well made all the same
2.5,Horror,creaking hinges distant rattling sudden flashes of light these devices have been standard for many years and theyre unleashed once more in michael chaves [the curse of la llorona] where they have their intended effect roughly half the time
1.9,Horror,a progressively repetitive midsection that highlights the decidedly one note bent of the movies storyline
3.0,Horror,dennis iliadis does a facelift to the craven films squalid camp [full review in spanish]
2.5,Horror,by the time the final twists and turns came to play i almost had to be nudged awake the whole enterprise becoming so routine any chance of surprise or suspense is lost virtually from the very first frame
2.0,Horror,as a director of child actors poliakoff is hopeless worst of all he seems not to have seen many movie thrillers in the past 20 years for the pacing is pedestrian and the camerawork static more redolent of bad episodes of midsomer murders
3.0,Horror,a goof and a hoot a retro completely silly quite violent but never nasty romp that doesnt tax the cerebral cortex but isnt without style  weaving is supremely watchable a superb physical comedienne with a unique presence
3.0,Horror,there are a few plot holes and weak motivations exhibited by various characters but the sheer energy on display makes it easy enough to suspend disbelief
4.0,Horror,unbearably tense and thematically rich this feels like an entirely fresh take on a 123 year old story which is not something we saw coming
1.0,Horror,dead in the water
2.0,Horror,paranormal activity 4 plays to people who are unwilling to think dont want to or actually cant engage a well constructed and deep plot that delves beyond surface level door slams and quick boo! scare and jump scenes
3.0,Horror,this might sound crass but theres a true metaphor here the lighthouse loves the smell of its own farts (not necessarily a negative either)
2.0,Horror,the movie doesnt always make sense and isnt terribly scary or suspenseful
1.5,Horror,[a] remarkably uninvolving film
2.0,Horror,i did like the bugs
1.0,Horror,teen slasher flick remake is brutal and bloody
3.1,Horror,a resonating portrait of millennial angst that ultimately amounts to little more than a preposterous guessing game
2.0,Horror,this film is bad on every level in fact its bad on levels hitherto unexplored by mainstream cinema
1.9,Horror,[director stephen hopkins] must have decided that horror neednt be technically horrifying just flashy and programmatic and full of woo woo choral bits that loudly command our spines to tingle stubborn little thing mine didnt and neither will yours
2.5,Horror,points for trying something new but the results are more laughable than terrifying
2.0,Horror,lamentvel que estas experincias estticas e narrativas estejam se revelando dignas de um adolescente que no s est segurando uma cmera pela primeira vez como ainda sabe pouqussimo sobre os gneros nos quais tenta investir
4.4,Horror,its not stupid its not wussy and it pulls off a couple of pretty nasty jolts
4.5,Horror,maniac is perfectly brutal gritty in your face horror with a film noir bite sporting a memorable performance by elijah wood that makes me wish horror films had their own oscars like event
4.5,Horror,kolsch and widmyer dont bother retreading the story we know and instead give us something far more satisfying they give us a story so bone chilling so substantial and even a little bit of humor to alleviate the brutal blow of abject terror
4.5,Horror,a fun story impressive alien world and cool 3d effects make john carter a surprise treat that may not have been on your radar
1.0,Horror,artfully horrific but artificial and soulless
2.5,Horror,it begins with such promise a kinky modernist twist on a classical sci fi morality tale that it degenerates into conventional genre horror is all the more disappointing
4.0,Horror,paranormal activity 3 the best in the bunch if you are ready for a scare and maybe a sleepless night check out this edition and be prepared for some unanswered questions and a few new answers!
2.0,Horror,so much obvious thought has gone into making the film visually striking that the script seems to have gone unread theres no other explanation for the woeful stupidity of some of the characters actions and the blandness of the dialogue
3.5,Horror,the little stranger is an intriguing film but not a great one at times though its atmosphere will creep under the skin of attentive viewers at least
3.0,Horror,while the when animals attack genre has been a staple of direct to retail movies for decades now this tries for a more realistic approach than the usual rubber or cgi reptiles buffet
4.4,Horror,may takes a cracked view of 1 corinthians idea of leaving childish things behind blending the brooding of frankenstein with the bleak acrid tone of alkaline trio lyrics and the most frightening sing song horror film score since suspiria
2.5,Horror,logic is tossed out the window chased down the road and abused so roundly that it never comes back
4.0,Horror,the storytelling is unfussy but still implies backstory and emotional connections that take a while to become clear
1.9,Horror,roths charcoal sense of humor is missing the cruel irony lacking its hellish zing
3.8,Horror,one of the years more pleasant surprises
3.0,Horror,a brave attempt from smith to break away from dialogue heavy comedy red state doesnt lack for ideas what it does lack is an ability to execute them sharply
2.0,Horror,theres a great deal of potential in the approach the execution however is half baked and half assed
0.0,Horror,has just about everything a snarky bad movie lover could want that is except a guy and two robots sitting in the bottom right hand corner
4.0,Horror,gwen is [william mcgregors] debut film; an assured start deeply unsettling and bleak  [trading] in a dark slow horror that creeps on you in waves [and] grounded in reality
3.0,Horror,it is a simple and well known story but sadly this version overcomplicates it to its detriment
3.1,Horror,its a shame the story couldnt carry some of the heft of the hulking battlebots but then i guess when the giant gundam starts battling godzilla no ones curious about how they feel you just stare mouth agape at the impressive display in front of you
4.5,Horror,as good a comic book flick as ive seen in years
3.1,Horror,as compelling as pitt is at reflecting the worlds pain through lanes eyes the movie treats him too often as if he truly is the only one with loved ones to lose or a world to save
4.5,Horror,this is a film that friends will dare one another to watch and then regret it instantly and it takes a certain masochistic streak to enjoy
1.9,Horror,the actors arent brilliant here but much of the films deficits can be placed squarely upon the shoulders of its first time helmer
2.0,Horror,if the quiet ones is not a classic at least it fails gracefully and the genre is better for its effort
2.0,Horror,cheap f13 knock off good camp value
2.0,Horror,a largely effective shocker one which will no doubt play well to the multiplex audience it so clearly covets but it has no lasting value beyond its basic remit to spook
4.0,Horror,sweeps from beginning to end in a single clean unhurried but unflagging rush of narrative
1.5,Horror,eternal is the kind of horror movie where the only horror is a misplaced vase
4.5,Horror,this is the movie edges of seats were invented for one of those near perfect horror films that will be scaring people for generations
3.8,Horror,stigmata is an unusually intelligent and original thriller
1.0,Horror,this witless installment features the usual ultra slow motion mayhem and helpful freeze frames to allow us to admire the extra dimension fans will not be happy however to learn that ms jovovich is more decently clothed this time around
3.1,Horror,proudly wears its genre formula on its sleeve and really who could ask for anything more walking into a friday the 13th movie one should know what to expect on those grounds the film delivers
2.0,Horror,startlingly bad although a film whose concept could be described as the fog with stephen king characters really cant be called startlingly bad
0.5,Horror,tom cruise had the good sense to stay away from reprising his role of lestat in this film
1.0,Horror,i suspect most children will find many frightening moments in this dark (both dramatically and visually) tale
1.5,Horror,day of the dead bloodline somehow dethrones 2008s earlier remake attempt as an even more forgettable reimagining (aka rip off)
3.0,Horror,ultimately rabid boils down to zombified sluts and shock moments but its an irresistible combination that cronenberg handles well
3.0,Horror,its a successfully horrifying and suspenseful addition to saulniers colorful trapped in peril genre
2.0,Horror,its self conscious nastiness once removed from its motivating source
1.0,Horror,maybe its the kudos acquired by screenwriter roger avary in his association with quentin tarantino that has allowed him to write this unbelievably boring horror thriller
1.9,Horror,overall its a one note premise where the characters stuck up on a lift have nowhere to go and quite fittingly the movie in turn goes nowhere
3.5,Horror,the beginning tries to be three films in one but winds up lacking coherence or any identity of its own however it isnt horrible when taken as a simple horror flick
1.5,Horror,whats on view here is usually less than the sum of its parts
3.5,Horror,a sinister playfulness mirrors the actions of its malevolent spirits
2.0,Horror,[ti wests] skills are underutilized and the found footage aspect is as sloppy as in a paranormal activity number
2.0,Horror,the only really jump inducing bit is a direct rip off from the first nightmare film when freddys slimy tongue pokes out at langenkamp from a phone receiver
3.0,Horror,fun frolics and frights await those that seek out aquaslash but be prepared for a long wait before the thrill ride begins
3.8,Horror,this is a terrifying picture one that capitalizes on the unseen horrors that litter our nightmares once the lights go out
0.0,Horror,a run of the mill horror film
1.9,Horror,paul anderson the director of such previous sci fi turkeys as event horizon soldier and mortal combat is back again with another loud over the top picture
0.0,Horror,place it next to the omega code and the omega code shines
1.5,Horror,the lights flicker! the ghosts appear and disappear! the score is noisy! connecticut couldnt be more repetitive if it included two takes of every scene
4.0,Horror,my bloody valentine 3d is as cheap tacky and throwaway as the plastic glasses that come with it but for a good old fashioned friday night at the movies its damn near unbeatable
2.0,Horror,gothika chooses style over substance
5.0,Horror,one of the best movies of all time my favorite kubrick film
3.1,Horror,the formerly intelligent miranda starts acting like an imbecile characters do things no one working in a prison would ever do and the resolution to the movies gothic mystery is so stupid its almost too much
3.8,Horror,it begins with a knot in the stomach that warns were getting into uncharted waters and escalates through various stages of dread until its all the viewer can do not to squirm in his or her seat
4.0,Horror,poetic strange but distanced
1.0,Horror,easily the worst movie of the year
2.0,Horror,whether or not you are a series regular you are unlikely to encounter anything here that you havent met before in the sci fi/horror movie universe
2.5,Horror,a sloppy messy frankly dumb action/horror hybrid but at least it moves quickly and delivers the goods
4.5,Horror,the ring displays some fantastic cinematography particularly with the buñuel esque videotape and the shots of gloomy mist enshrouded washington state are disquietingly atmospheric
3.8,Horror,dark skies unveils its horror slowly creating a suspenseful ride that feels satisfying even though were traveling a familiar road
2.0,Horror,not half as terrifying as norwegian black metal but still one of the better found footage gimmicked sequels in recent memory
2.0,Horror,its definitely creepy and often very yucky but its far too pretentious to be scary
3.5,Horror,clearly made to kick off a new found footage franchise chronicle is a very clever story about teens who develop unusual powers mixing everyday reality with some excellent out of this world sci fi fantasy
2.5,Horror,how does that writer take a whack at that franchise and come up with something as convoluted and puffy as this
3.0,Horror,the movie is as side splitting as it is creepy
3.8,Horror,its very effective and highly powerful but its main drawback is that its so darn heavy and black (although it is a merciful 88 minutes)
0.6,Horror,what would christmas be without the release of a lackluster horror movie
2.0,Horror,even though it stars an accomplished actress and has an intriguing design this haunted house movie doesnt have much to offer the disappointments rooms scares mysteries and character relationships are all numbingly routine
2.5,Horror,shyamalan writes the visit as if he had one truly awesome idea and has to invent ways to waste time until we get to it
4.5,Horror,generates some serious stakes and maximum suspense
1.2,Horror,shockingly non horrific
2.0,Horror,i dont blame the acting i blame the directing obviously from watchig the trailers you know something has happened as a result of the nuclear incident and the explanation for what is just eh blah who cares
3.0,Horror,saturday cinema lives!
3.0,Horror,interesting one take cinematography and a great performance by elizabeth olsen are very nearly ruined by a muddled story that leaves little room for replay value
3.8,Horror,a mostly faithful adaptation of a scary little story a mother and her young daughter needing to save money as the mother negotiates an unhappy divorce move into a depressing dark apartment
4.0,Horror,the world needs horror flicks that can be shown at family nights and slumber parties and now we have a new one
2.0,Horror,grisly ghost story isnt good but some parts are gripping
4.0,Horror,the combination of peeles deep understanding of the horror genre and his personal experience means his directorial debut is a sharp and fresh reflection on racial tensions in contemporary america
1.9,Horror,its a bummer when the audience is smarter than the protagonist
1.9,Horror,jammed with story threads that dont cohere cirque commits the cardinal sin for a vampire movie its bloodless
3.8,Horror,this is a movie that will have you scream laugh and squirm
2.5,Horror,so weve got a paper cut and a phone call and a romance that never feels as big as the movie tries to make it seem
2.5,Horror,the film is in the final analysis simply unable to live up to the better than average standard set by its superior predecessor
1.9,Horror,though im generally not one to complain about a movie being too short this adaptation seems to have achieved its brevity by eliminating most of what was good about the books and leaving in most of what wasnt
2.0,Horror,bullets fly sharp pointy objects are hurled body parts sail in all directions and glover blunders from one ridiculous situation to another (special edition)
3.8,Horror,working from and intensely emotional screenplay by fearless scribe rafael yglesias this is a superbly internalized drama intent on dealing with the harshest of human sensations
1.0,Horror,the hole in the ground is here and then its gone the overwhelming feeling is of shrugged shoulders
1.5,Horror,its deja vu all over again
2.5,Horror,commits the cardinal sin for a horror picture by not being scary but it does earn one accolade it could have been worse
3.1,Horror,unfortunately there is too much man and not enough wolf
3.0,Horror,it looked really good when i was in grade school now its beyond retro
4.0,Horror,compelling creepy and often unbearably tense
3.8,Horror,one of the most unique inspired horror movie villains to come across the big screen in quite some time
2.5,Horror,overall its a film project that follows logically from sequel itis and box office greed and it never rises much above them
1.2,Horror,ultimately a tedious disaster thats consistently unable to justify its feature length running time
4.4,Horror,director peter medak opts for exposition and atmosphere over jump scares and other cheap dramatic devices
1.2,Horror,the mummy is the perfect movie if you love mindless big budget special effects extravaganzas but absolutely hate having fun
3.0,Horror,if it werent for the sag in the storys pacing halfway through that threatens to have the whole thing implode in on itself it would be a perfect flight of fancy
4.0,Horror,its sheer hopelessness and tragic consequences are a haunting counterpoint to more traditional horror fare where final girls escape and monsters are unable to win the day
3.1,Horror,after some head scratching it doesnt take too long to have the answer hit you smack dab in the face the answer of course is money and in hollywood there is no stronger motivator than the almighty dollar
4.0,Horror,darling may not provide any easy answers but it is a trippy hypnotic ride through the mind of a woman who is slowly losing it
2.5,Horror,the happy death day franchise isnt going to revolutionize filmmaking but the uplifting vibes and occasionally absent slasher havent come close to overstaying their welcome
2.5,Horror,an ultraviolent crime thriller that isnt very thrilling british filmmaker ben wheatleys kill list starts off as businesslike as its title
3.0,Horror,so bad it(tm)s actually quite good teen scream from horror master wes craven
2.5,Horror,full review at movies for the masses
0.0,Horror,a flat boring lifeless movie pro environmental groups ought to protest as a waste of natural resources perhaps 20th century fox could give some free popcorn to people who buy tickets to their next movie
2.0,Horror,dismal knock off of the abyss but better than deep star six
3.0,Horror,it may have a few rough patches but as a whole its entertaining as hell and it really scratched my itch for aquatic themed adventures this summer
3.8,Horror,its a smart meat and potatoes and gore throwback
3.0,Horror,a very good film slightly overpraised has been remade as a slightly good film very overpraised
2.0,Horror,earth hath not anything to show more daft than the predator
3.0,Horror,a modern day attempt at hitchcock that despite a couple of misfires succeeds overall
2.0,Horror,the silence is a fairly bland thriller that struggles to leave much of an impact despite some fleeting moments of pure tension and terror
4.0,Horror,there is genuine suspense when some of the haunting spirits threaten to turn deadly and some of the students look like they wont come back from the dead after all
2.5,Horror,basically you begin to tick off all of the standard horror gags as they come and they all come exactly as expected
3.8,Horror,not carpenters best film the fog may on the other hand be his most underestimated
4.0,Horror,funny and scary  the most fun ive had at a movie all year!
2.5,Horror,the plot needs to be airtight and identity is filled with logistical holes
3.0,Horror,in a world of cash grubbing reboots remakes and an endless assembly line of self serious saw sequels that love of the genre earns it a welcome return
3.0,Horror,im at a loss to say whether any of this is good or bad and whether good and bad are meaningful words in the first place
4.0,Horror,close to a decades experience in horror pays off with carpenter working the audience with jump scares and revolting demises like an old pro
3.0,Horror,a satisfyingly clammy horror elevated by some strong performances
3.5,Horror,theres death theres torture theres kidnapping theres psychosis and its all elegantly framed and put together with a tastefulness that seems at odds with the story
2.5,Horror,if you take it with a truckload of salt you may just find something of merit
2.5,Horror,turns a gripping true story into something tired and predictable
3.8,Horror,the forest delivers as a healthy dose of psychological cinematic terror and an impressive first feature directing effort
3.5,Horror,may be the most unique looking film weve seen in ages
3.1,Horror,while untraceable is an amiable enough way to kill two hours it never gels into the kind of movie that would make me run out and start endorsing it to others
2.0,Horror,an instance of too many ideas & narrative styles dead night fails to work how it should a valiant turn from crampton sadly cannot save this jumbled & confusing story
3.0,Horror,despite falling for some of the same errors as its predecessor suspiria is still fascinating and complementary to the original [full review in spanish]
4.0,Horror,never has oscar wildes caveat about being careful what you wish for been so chillingly portrayed
2.0,Horror,the underlit setting occasionally produces unsettling suggestive imagery but the technique took me out of the movie
2.5,Horror,poltergeist has some bright spots
3.0,Horror,one of the most viciously nasty horror thrillers in recent memory but the extreme grisliness is purely gratuitous
5.0,Horror,an intense mix of horror thriller and domestic drama this is exquisite filmmaking
3.8,Horror,finally the key to making an americanized version of a japanese film is revealed let the original director call the shots
5.0,Horror,one of the scariest horror movies in years and not the creep up and prod you kind of scary either but a profound unsettling dread that gnaws at your bones and which comes back to find you in the dark
4.8,Horror,theres a grand divide between what kent has done here and what most of us consider horror youll spend your first week after the experience sleeping with the lights on you will also come away enriched and provoked
1.0,Horror,the most awful kind of entertainment exploitation in that everything is set up to abuse the audience not the characters
1.0,Horror,watch true blood let the right one in or twilight instead or wait for thirst or new moon or daybreakers or
2.5,Horror,a clumsy and muddled follow up to the original; toomany tricks and not enough treats
3.8,Horror,not everyone will want to spend money on a ticket to nausea of course but you cant fault a director for achieving precisely what he set out to do even if it mainly revolves around dismemberment
2.5,Horror,daniel stamms film is solidly helmed if expectedly over reliant on unnecessarily grisly comeuppances that leave nothing to the imagination
2.5,Horror,its just a shame that the lazarus effect takes a viable premise and lively cast and simply flatlines them
3.1,Horror,the movie doesnt earn our trust which is really whats needed for the payoff to work
1.0,Horror,following the red riding hood screening i expressed my feelings about the film to a colleague who was lucky enough to have been otherwise occupied was it really that bad she asked bad i replied hitler was bad this was awful
1.9,Horror,individual moments linger but the film is merely a rough draft of a thriller
4.0,Horror,raimis return to the splatter genre is absolutely unrelentingly mental terrifying in places screamingly stupid in others its a riot from ott start to adhd finish
2.0,Horror,[f]eel free to ghost haunt
3.0,Horror,all in all prince of darkness isnt in the top echelon of carpenter films but its still a taut terrifying affair anchored by a tour de force performance from donald pleasence
3.8,Horror,the last exorcism pulls off its sweetly scary magic trick with great style and panache
1.5,Horror,shark night is also not jaws redux it is more like a shark bite version of friday the 13th
4.4,Horror,at times horrifying at times riveting at times baffling and at times like nothing youve ever seen before
4.0,Horror,john wick book of revelation as constantine dispatches demons amid dark rainy streets visiting papa midnites neutral bar where no business can be conducted between angels and demons reeves is brilliantly weary; swintons gabriel briskly unsympathetic
3.0,Horror,gore fans wont be disappointed
4.0,Horror,as a concept its flawed as a remake its good as modern horror its a firecracker
1.0,Horror,a top notch cast was gathered and then wasted in this atmospheric but prosaic hoodoo spooker
4.0,Horror,kathy bates brilliantly portrays annie as someone with absolutely no sense of her own monstrosity
4.0,Horror,there are a few rough edges to upgrade the editing could be more crisp for example but this is a story that ripples with adrenaline and clever plotting
2.5,Horror,poor amanda seyfried one of todays most lively and expressive young actresses she finds herself stuck between two lifeless pieces of wood
3.1,Horror,when pronouns attack
2.0,Horror,it just didnt speak to me i thought it was way too long and a little too slow in pace
2.0,Horror,a t whites starfish is a film that has brilliant production values for a low budget sci fi film but its far too self contained in its representation to really make its own place among a sea of seen before advents
2.5,Horror,gwen is appropriately tense atmospheric and filled with a sense of dread however it struggles to do anything with all that tension
3.0,Horror,all show and nobody home
3.5,Horror,never less than entertaining
4.0,Horror,as anime goes its not the most freakish of entries but its one of the more surprising and scintillating
1.0,Horror,friend request reads like a baby boomers campfire story about the internet based off his granddaughter ignoring him on a long car ride while she tries out new snapchat filters
2.5,Horror,its hard to bury oneself in the pictures moody period setting when the central thrust remains that valerie basically has to choose between justin bieber and a jonas brother
4.0,Horror,you might need to check under the bed after seeing this one but it doesnt stick with you on a disturbing level rather simply because its a blast to watch
4.5,Horror,nightmares a fantastic wedge of 80s horror cheese wherein a host of familiar faces teach us lessons it would be best to heed
4.5,Horror,as in [his first film] krisha the most fraught and dangerous relationships are those of family and those who purport to be friends for all of their flesh eating ferocity zombies wont lie to you or play games only the living do that
3.0,Horror,while this is the grindhouse film that suffers most from being presented solo its still the most fun watch with beer in hand and tongue in cheek for optimal effect
3.5,Horror,a frighteningly good horror movie with enough solid scares to freeze the blood of ardent fans and newcomers alike
3.1,Horror,decent if uninspired
2.5,Horror,where [in the original]the camera quickly cut away now it lingers on the carnage this isnt necessarily a sign of how much we have progressed since then
3.0,Horror,this sequel is better made more exciting and considerably more thought provoking its still not all that good though
0.6,Horror,all we can think of is how much we miss the robert englund freddy man that guy knew how to have a killer good time
4.0,Horror,an absolute blast daft scary and pretty gross
2.5,Horror,blood creek is a whole hell of a lot better than any movie called blood creek has a right to be
2.0,Horror,there hasnt been a decent croc movie since 1999s lake placid and this is just the latest to lack ahem bite
3.1,Horror,a bloody strange movie and a surprise
3.0,Horror,if youre going to shake your fist at the heavens you may as well do it with some style
3.0,Horror,sumptuous to look at with some decent performances
3.0,Horror,a blood soaked american recreation of a summer camp slaughter first to arrive adult counsellors only that hits all the genres marks even as it drily sends up the masked killer his archetypal victims and harried target
4.0,Horror,the 3d deaths are a truly mind blowing major squelch and crunch fest of bodily matter make your date with death for this finale as it offers the perfect gutsy night out
3.0,Horror,rip sparkly moody vampires as the shed takes them back to the monstrous beings they have always meant to be
1.2,Horror,next to the adventures of rocky and bullwinkle this is the worst movie de niro has ever been in
3.1,Horror,what begins as a promising reset ultimately settles into a too much of a retread however watchable it may be
4.0,Horror,a terrifically effective little scarefest
3.8,Horror,a nineties style teenage slasher movie with just enough tongue in cheek understanding of its own silliness to make it gruesomely fun without being insulting
2.0,Horror,director bradley parker shakes his camera around a lot
1.9,Horror,watching house on haunted hill is like going to a restaurant where the food looks delectable but tastes awful
2.5,Horror,the phantom is the furthest thing from a monster and the movie holds no threat whatsoever unless you have a morbid fear of gilded staircases seductive lighting brocade costumes and overwrought over orchestrated pop balladry
2.5,Horror,for pitys sake direct to video cheerleading competition films have more genuine intrigue than this
3.1,Horror,the movie is surprisingly character based using stock figures from a john hughes high school comedy only to give them all more depth and nuance then youd typically expect for a tale of this sort
1.9,Horror,an awesomely silly tasteless and half witted movie
3.8,Horror,in the end its just a little horror movie but the director knows that and doesnt overplay his hand
3.8,Horror,female empowerment is the game of the day and watching these ladies take charge of their lives their emotions their bodies and their futures is as empowering as it is flat out terrific
1.9,Horror,it may take cattle prods  to keep most people from walking out of this explosively awful monster mash
0.6,Horror,this shameless joyless affair hinges on a whodunit mystery that is so obvious in the first reel it leaves you wondering is that all there is unfortunately it is
3.1,Horror,a movie so bad that its actually enjoyable
1.5,Horror,dry demonic possession in high school stuff
3.1,Horror,its not to say theres not a lot wrong with the film but rather to suggest that the chief criticisms of it being strange and a mess arent among them
4.0,Horror,hitchcock at his best wrapping up in his somewhat hokum narrative a clever essay on belated maturation and another of his wonderful cinematic discourses on time and space
5.0,Horror,an instant horror classic joining the ranks of rosemarys baby and the exorcist
2.5,Horror,its a total shame that this time around the celebrated fearmonger was more concerned with bodily functions and corny jokes than with generating any worthy scares
3.0,Horror,but when taken as a whole [stephen] poliakoffs film is a watchable and involving thriller which effectively uses its setting to tell a menacing story of a family and a country being torn apart by an all encompassing war
3.0,Horror,theres a sincere fondness for the power of imagination one that makes the film more than a nostalgia delivery device if only it were scarier
2.0,Horror,it works best when it comes out of nowhere because thats in the end where it goes
3.8,Horror,thanks to the singular vision of director guillermo del toro and mike mignolas gloriously dark source material hellboy is a wicked trip into the fantastic
2.0,Horror,weak halloween entry maintains the status quo no new developments
2.0,Horror,gutiérrez and his team of writers tried to deepen the mythology of the ring universe but its ultimately an exercise in futility
3.5,Horror,gruesome and incredibly exploitative however for better or for worse i spit on your grave shows us the raw shocking reality of rape in all its bloody viciousness
3.8,Horror,this film does its job delivering bloody laughs and sending the upper crust to kingdom come good enough for the dog days of august
0.6,Horror,heads roll and nail bomb shrapnel turns a headstrong survivor into a pile of pink human brisket with pants does this sound like entertainment to you
4.4,Horror,armed with a clever cleaver of a script from guy busick and ryan murphy co directors matt bettinelli olpin and tyler gillett create an atmospheric production that meets george romeros litmus test for good horror
2.5,Horror,dark shadows illustrates the fine line in a pop reboot between relaxed and lazy
1.0,Horror,yes it blows try to contain your surprise
2.5,Horror,an attempt to revive the franchise in the chintziest way possible with a film made for network television
3.1,Horror,maggie is beautifully shot hobson and director of photography lukas ettlin make excellent use of natural lighting to create a mood of disaster and despair
5.0,Horror,um verdadeiro clssico contemporneo da fico cientfica nos presenteia com um roteiro brilhante uma fotografia impecvel uma direo de arte belssima e claro com questionamentos filossicos incrivelmente instigantes
2.0,Horror,harriss direction is messy favouring confusing set piece scares over the all important group dynamics
3.0,Horror,in spite of being almost twenty years old this monster movie is still harrowing creepy and better than modern horror fare
3.0,Horror,you may be dazzled or exasperated by this flurry of stylistic excess you probably wont be bored
3.0,Horror,simpson and director of photography mark garret manage to place the audience well inside the disoriented dystopian world inhabited by veil
3.0,Horror,although visually stunning the sound beyond reproach and skarsgårds performance a selling point in and of itself theres little weight and impact to the overall film
3.1,Horror,in the end the relic erupts into a monster mash hyams has filmed it excitingly and stan winston delivers a blazing special effect but there is a bit too much of godzilla in the monster when it finally is revealed in all of its ghastly glory
1.9,Horror,the clichs are so thick sometimes you cant see the forest for the cheese
1.9,Horror,this film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers for the rest of us sitting through dahmers two hours amounts to little more than punishment
3.8,Horror,like the literary monster mash ups that have invaded the best seller lists survival of the dead mixes genres and milieus with absurdist glee
3.1,Horror,the b movie pleasures found in predators make the original look like high art
1.5,Horror,there is such a storm of terrible dialogue in saw as to legitimately draw comparisons to none less than ed wood
2.5,Horror,lawrence is a skilled copycat and his adeptness at creating a mood of otherworldly unease helps make up for his storys familiarity
3.0,Horror,there are some interesting ideas at play here and some well timed twists but its not remotely scary at any point
3.5,Horror,marketed as a straight horror film in an attempt to play on whatever sixth sense fondness still remains in the american public the film is really more of a horror comedy and a surprisingly able one
2.0,Horror,stupid horror film thats even more pointless in its anger than stones serious work
1.2,Horror,ouija never goes beyond what it obviously is a quick cheap halloween throwaway that hopes to sell as many board games as it does tickets do not fall for it
2.0,Horror,morgan cant quite decide on what it wants to be resulting in an unbalanced boring and predictable affair [full review in spanish]
1.9,Horror,offers little in the way of entertainment
0.6,Horror,never coming close to achieving the level of laughably bad the dry and ludicrous stigmata never rises above painfully bad
2.0,Horror,the whole movie is a wicker doll %u2013 competently constructed and empty in the middle
4.0,Horror,as good an all out non camp horror movie as weve had lately
2.0,Horror,there is no fun to be had in this rather forgettable and generic continuation of a franchise which perhaps might be ready now to close its doors and call it a day
1.5,Horror,theres not one good reason for this franchise to exist give your ticket money to charity instead
5.0,Horror,poetic brilliant creepy horror classic with a great karloff performance
4.0,Horror,theres life in the old doll yet
3.1,Horror,many of us have stayed at an airbnb but did we ever stop to think just how dangerous that might be thats the premise of dave francos the rental a killer horror concept that is dragged down by too much predictable relationship drama
2.5,Horror,the savagery here is rooted in retrograde myths that might have been easier to stomach had the cannibalism been positioned as a fantastical unleashing of retribution
3.0,Horror,here is an original genre film with an average budget that does not build bridges with anyone; better still it destroys them [full review in spanish]
