score,genre,review
4.0,Horror,splice is a hybrid that works its a smart slickly paced well acted science fiction cautionary tale horror movie psychological drama
3.5,Action,this is the first james bond film in a long time that i found entertaining
4.0,Action,birds of prey is a blast from start to finish a celebration of sisterhood and diversity
3.0,Action,after a deep sea rescue mission in the philippine trench goes horribly wrong jonas taylor vows not to dive again five years later when another six miles under mission is kod jonas is coaxed back into the depths
3.0,Action,there are many pleasures to be found in the connection although they are comfortable and well worn
2.0,Action,the script is a lackadaisical and choppy thing more interested in showing off smiths buff bod (successfully) and his sharp wit (not so successfully)
4.0,Action,bigger and badder than no 1 but still a blast
2.0,Action,the most satisfying moments barely involve the humans at all one particularly arresting sequence pits enraged ungulates against a belgian settlement another with hippopotami demonstrating why they are in fact the most dangerous animal in the jungle
4.2,Action,it has the spirit of the original movie but doesnt simply rehash the past its a different beast a self aware blockbuster which has plenty of heart humour and excitement to make it a thrilling summer attraction
4.0,Action,makes a stark statement if this is humanity then its no wonder the world was destroyed most of these maniacs would blow it up again tomorrow
2.0,Action,the planet of the apes series started well and gradually decreased in budget and quality by battle the budget is all but gone and all the believability and excitement has gone with it
0.0,Horror,shame on whoever thought of this [full review in spanish]
3.5,Action,it might sound wrong of me but pain & gain could be one of bays more decent watching films
2.0,Horror,good enough for plonking the kids in front of the telly while you do the ironing but not much more
3.0,Action,a superhero style origin story only one that involves big hairy scary werewolves and some true blood style lunacy
1.9,Action,theres no excuse for following up a delightful well crafted family film with a computer generated cold fish
4.0,Action,whedons obvious love for the avengers characters world and fandom makes for a superhero epic thats packed with exciting action faithful details for comic fans and his signature off hand wit its pure fun and entertainment
2.5,Horror,the final act of house at the end of the street makes almost no sense in the moment and even less in retrospect
4.0,Horror,a guy on a motorcycle careening through a cinema wielding a katana blade and lopping off heads to the sound of killers on the attack it doesnt get any better than this
4.0,Action,thanks to its giddy sense of humour and wicked wit this is a surprising leap to the big screen for the titans that doesnt play it easy often going out of its way to make the whole audience laugh regardless of age or familiarity with the characters
2.0,Action,arnold schwarzenegger gets one of his most complex roles yet in this messy violent thriller another trip to the dark side for filmmaker david ayer
3.5,Action,its deeply corny but a lot of fun
2.5,Action,the endless action of the films third act ensures that mad max fury road concludes on a decidedly underwhelming note
4.4,Action,you cant help but like the movie the blending of action humor drama angst and romance is as balanced as a high wire performance
3.8,Action,generates a rumbling kind of thrill the kind that can only be generated by real stuntmen doing what they do best not camera tricks and postproduction special effects
5.0,Action,ominous operatic often emulated but never equaled this is go for broke goat level filmmaking not only upending expectations but exceeding them with unanticipated success in its elegant exciting examination of existential and emotional entropy
2.5,Action,reign of fire comes across as too concerned with traditional crowd pleasing to explore its full potential for camp
4.0,Action,for a shot of adrenaline in your next cinema trip look no further a future cult classic for sure
3.1,Action,there is plenty of time for huge superhero battles though and for the geek out moments that fans will go crazy for
3.0,Action,its rather more watchable than you might expect because it wears its idiocy on its sleeve and is at times quite funny
3.1,Action,hitmans performances outclass the films video game origins these are credible characters not video drones
1.9,Action,it ends just as predictably as it began a trilogy of star wars movies built on george lucass greatest hits
3.0,Action,full of explosive mayhem and pulse quickening aerial combat this high flying action romp offers polished if derivative entertainment
2.5,Action,are there babes kicking monster butt you bet there are! is there a plot or a secondary character we could possibly care about of course not!
3.0,Action,bring earplugs and youll enjoy an efficient vehicle for denzel that makes good use of its south african scenery espinosa nimbly combines flash with paul greengrass style flair
4.0,Action,a list of flaws as long as a lightsaber but theres still plenty of majesty and power as star wars wraps up a 40 year saga
3.0,Horror,classic title that the film doesnt live up to
4.0,Action,ponyo is a worthy piece of work from an artist who takes his work and his audience seriously
3.1,Action,the movie follows a rather dull tale similar to the 1988 animated film the land before time
3.8,Horror,aside from a couple of missteps the film is endlessly imaginative and as suits its title showcases a vibrant visual palette
2.0,Action,as video game movies go its no super mario bros but hitman agent 47 is yet another brainless soulless action movie with only a passing resemblance to the source material
2.5,Action,itll make you feel like s***
3.1,Action,pirates is fun though with a running time of more than two hours its overlong and too many of its battle scenes are too dimly lit
3.0,Action,better than iron man 2
2.5,Horror,the good news it is easily a step up from the worthless dirge worthy likes of saw iv and saw v the not so good news then is that the film is still unnecessary and convoluted the series having long since run out of steam and freshness
1.5,Action,the meg had free license to show up in theaters and just be a stupid spectacle and it doesnt capitalize on that at all how often do film critics beg for a movie to be dumber
1.0,Action,it contains some interesting concepts but it has a remarkably difficult time not appearing entirely derivative of other works
4.0,Horror,this chilling and intense coming of age horror exerts a powerful grip even if youre not especially faint of stomach youll re think going out for steak afterwards
2.0,Action,i can hardly call bullet to the head bad; its just so bland on pretty much every level that theres not much to say but meh
3.5,Action,a big sprawling superhero mega movie with more spandex to the gallon than any flick thats come down the pike in a long time
3.1,Action,charmingly hokey takes the suburban working class folks meet space aliens paradigm of early spielberg and marries it to lucas star wars [blu ray]
3.0,Action,if you can forgive the narrative scenes there is plenty here for fans of old fashioned one man army action movies
2.5,Action,when the films sticks with heart tugging soldier stuff its not bad when it goes beyond that premise it becomes so entirely outlandish that its not enjoyable anymore
3.5,Action,survives a bumpy ride of origin story tropes and sci fi jibber jabber to become a supernova of a superhero movie sure to shake up the mcu
2.5,Horror,features a compelling plot and some stylish individual moments of tension during the thunderous climax but its energy is sapped and forward momentum severely lacking one patiently waits for it to take off and it never fully does
4.4,Action,goblet shifts effortlessly from dark to light to dark again
3.5,Horror,an enjoyable thriller that stalks the multi layered aspects of grief family dynamics and psychological salvation with a haunting accuracy
3.8,Horror,the director james mangold and the writer michael cooney play fair sort of and once you understand their thinking you can trace back through the movie and see that they never cheated exactly
3.5,Horror,in the final act an undercooked thriller plot threatens to take over but is held in check to offer a more resonant kick
3.0,Action,suffers from unconvincing plotting and a third act so bad it brings the roof of the whole endeavour caving in
2.0,Action,old fashioned nonstop violence from beginning to end with subtlety out the window
3.8,Action,its fun in a what were they smoking kind of way
3.0,Horror,it certainly sets the skin a crawl ill give it that
2.5,Horror,director ciarn foy crafts a tense atmosphere with his hand held cameras and the doe eyed ransone has a self deprecating charm but poor underwritten so and so spends most of his time wandering from one jump scene to the next
3.8,Horror,instead of recycling the sort of artificial showmanship that usually informed most of the violence in the early horror franchises the movie creates a convincing aesthetic
4.5,Action,the iron mans have always innately had the superhero secret formula  but this instalment is even funnier and more thrillingly action packed than its predecessors
2.0,Horror,its hard to imagine the thought process behind a property revival so out of left field yet oddly noncommittal when it comes to sinister rebranding
1.0,Action,its leaden boorish and dull
3.5,Action,oblivion may not live up fully to its grand ambitions but it isnt for lack of trying
3.1,Horror,the twist/reveal happens too early in the proceedings bursting the mystery bubble and resulting in a long drawn out anticlimactic second half thats disappointingly generic
4.0,Action,what wanted lacks in terms of originality it more than makes up for with style and excitement
2.5,Action,nicolas cage acts his socks off in this thinly plotted thriller which is set in the same moral universe as the taken movies where mass murder is excusable if your daughters been kidnapped
2.5,Horror,billed as something of a horror movie the shifting sands of its tone make it neither fish nor fowl as smith flirts with comedy action and horror without carrying off any of them particularly convincingly
2.0,Action,the action sequences are entertaining enough while watching them but nothing sticks once youve left the theatre
2.5,Action,the visual effects are impressive at certain moments yet jarring at others but its the sloppy and predictable story that hurts the film the most [full review in spanish]
3.2,Horror,its well made but if youve seen the original one youve seen the best one
1.0,Horror,in the end we crawled deep into this spiderhole and all we found was a truly beaten dead horse
2.5,Action,one cant help but feel disappointed by the totality of the effort; for all its apocalyptic pyrotechnics and high octane stunts it fails to muster so much as a single moment to compare with the riveting simplicity of the first films noc stealing scene
1.9,Action,once the movie abandons ideas it falls flat its not well made enough to engage us with shallowness
3.4,Action,walks the walk but cant talk the talk
4.5,Action,a good story engagingly told rich in strong performances and beautifully shot and directed
4.5,Action,this film could be the start of a new age in cinema [full review in spanish]
3.0,Action,this rape revenge action horror is solid as pure grindhouse exploitation but the rendering of its rage fueled female protagonist is too salacious for this to ever be considered feminist
4.5,Action,do not miss source code if you can at all help it as a modern motion picture this really is the complete package
1.9,Horror,if both good and evil characters dont behave in ways that make sense vis vis their circumstances any sense of terror quickly dissipates
3.0,Action,too much time is spent on lesser characters like ruffnut and tuffnut when what we really want is more comedy more hiccup and toothless and more hidden world stuff too
1.5,Horror,ron zombies re imagining of john carpenters slasher classic has made mincemeat of far better films at the box office so its impossible to ignore
3.1,Horror,more sidebar than sequel this interesting fifth film in the found footage fright franchise attempts to reboot (re boo ) the series by relocating the supernatural action to a low income but vibrant hispanic neighborhood
4.4,Action,manic but hilarious kung fu panda kicks its way onto the scene with irresistible force
2.5,Horror,more of a tv mystery show spirit than that of a powerful feature climax
3.5,Action,like so many my love for this franchise will remain undiminished even if this skywalker finale wasnt the film id been looking for
2.5,Action,the only surprise is that it doesnt wear out its welcome before its over
2.5,Action,paul giamatti is perfectly cast as the rumpled scientist and his scenes are by far the most interesting it causes one to wonder if san andreas might have worked better if the entire film had focused on his character
1.5,Horror,seven silence of the lambs cube texas chainsaw massacre xxx and session nine all played with similar themes and did so infinitely better
3.5,Horror,one of the rare horror sequels that actually helps the movie that inspired it
2.0,Action,its professionally crafted fluff disposable as chewing gum but likely to hit the spot for the specific female primary school age group the film is aimed squarely at
1.2,Horror,if anything this blood spattered stomach churning sequel to last years serial killer thriller is even more moronic more overplotted and more convoluted
3.5,Action,a case of good for what it is writ large
4.5,Action,a wonderful blend of sharp characters with running gags galore outrageously inspired visual imagery and a plotline that feels both familiar and otherworldly
1.9,Horror,we watch two hours of people being frightened and dismayed and we ask ourselves what for if its real let it have happened to them too bad lutzes! if its made up make it more entertaining if they cant make up their minds why should we
2.5,Action,even if you havent seen the commercials the ending shouldnt surprise you
5.0,Horror,whale brings camp humor to this immortal sequel without losing the horror or the pathos which the tale demands
3.8,Action,for fans of resident evil i believe this final film will not disappoint but it also will likely encourage newcomers to the saga to go back and play a bit of catch up by watching the earlier movies
3.0,Action,21 marvel films to get our first female led offering was an unforgivable delay especially for something that plays it so safe
2.5,Action,with its halfhearted script stiff performances and overlong running time this is the kind of movie thats simultaneously dazzling to look at and increasingly tough to sit through
2.0,Action,neither babyfaced massoglia or craggy reilly make convincing vampires and cirque du freak author darren shan must be a supreme egotist to name the hero after himself
4.0,Action,its engaging as it weaves personal interviews with a treasure trove of archival footage and images you really get to understand the history and the struggles these women face every day
2.0,Action,fuqua and washington manage to deliver a strong ending but the energy wasted on the way makes for a baggy film
3.0,Action,while it has the same comical energy its not quite as fun as the first go round
4.2,Action,its the kind of stuff that is going to make my six year old nephew laugh but its also going to make my parents laugh my face hurt from laughing hey all age chuckles!
5.0,Action,yes yes yes yes yes!!!!!
3.0,Action,admirably it never condescends and the subtexts about child abduction and the nature of maternal love identify coraline as something measurably apart from what traditionally passes for kids films these days
1.9,Horror,saint has been infused with a plodding hopelessly humorless sensibility that inevitably drains the viewers interest and cements the movies place as a missed opportunity of nigh epic proportions
5.0,Action,its the perfect blend of explosive machismo and thrills where the setting is almost as ominous as the terrifying extra terrestrial villain
3.0,Action,nicely dark doomy and creepy more graphically violent than the first film and more grown up
1.5,Action,suspenseless plastic and contrived rent best seller the professional or the mechanic instead all far superior films about professional hit men
3.1,Action,after its soaring beginning guardians of gahoole plummets to more generic ground its well made but how can you care about its owl heroes and villains when you cant always tell them apart
3.5,Horror,proves how effective a horror flick can be when its put together with some care enthusiasm and ingenuity
3.1,Action,works as a b type monster movie but considering both the prestige of its director and the franchise it definitely could have been something more [full review in spanish]
4.0,Horror,with a keen eye and ear to teenage/college girls experiences and understanding our contemporary times takal has made was is sure to be a cornerstone of the new generations movie oeuvre
1.2,Action,no subtext no moral no cultural observation no substance; if it had calories they would be empty
4.0,Action,colourful over the top nonsensical at times hilarious at others and alarmingly violent when it needs to be
1.5,Horror,on the shelf for at least two years jason x should have stayed there or at least headed straight to video during the halloween season
2.5,Action,ill balanced between a younger and older childrens audience its unexpected harshness wipes away the appeal of well wrought fantasy
1.0,Action,a morality tale about the consequences of making deals with the devil that has some visual flare but doesnt really hold together
1.0,Action,one of the worst films of the year by a country mile
1.5,Horror,mush
4.5,Action,jones brilliant visuals work perfectly with ripleys story the scenes playing out like musical variations of an underlying theme in the land of the one trick pony jones is a rare exception
3.5,Horror,a fun addition to the found footage horror subgenre
2.5,Action,maybe its time for the franchise to take a knee
1.5,Horror,after a strong emotional start which is well acted and competently crafted the film unfortunately falls completely apart almost as if a switch has been flicked
3.1,Action,a disappointment for anyone hoping the studio would raise the standard of the animated feature to a new level
3.1,Action,so mediocre that future adventures seem far from likely
1.0,Horror,this is almost mesmerisingly bad
1.0,Horror,id explain where this gator man came from but seriously i still dont quite understand the evolutionary process as explained nor does it matter
2.0,Action,though the books are brilliant depps attempt to make his own terry thomas movie feels tired and more than a little tortured
2.5,Horror,its nuns amok in this bleak deeply cliched yet effective supernatural spookster
3.5,Horror,if guadagnino had set out to craft a horror film that adhered to genre tropes then it would be easy to peg suspiria as a misfire as theres almost nothing conventional on display here
2.5,Action,the art of movement has been replaced by the same old hollywood histrionics
3.0,Action,oddball and the penguins is a boldly unsophisticated kids film from australia that recalls the world of disney tv movies from the 1950s
3.1,Action,timor bekmambetov doesnt need to make his material overtly wink at the audience because his conceit is itself enough of an obvious dim bulb joke
2.5,Action,feature length films should no longer be hand drawn if the studios want the public to shell out fifty bucks to take the family to see them on the big screen
3.0,Horror,it is ingeniously structured in its own right even if some of its plot twists and contortions dont entirely stack up
2.0,Horror,it may further the brand a bit but its the opposite of frightening a sludgy collection of tired jump scares inexpertly mounted period décor this time were in a too shiny 1973 los angeles and a continued slump into generic blahness
1.0,Horror,quite hideous
3.5,Action,this is probably the best fast & furious movie of them all its easily the most humorous and consistently entertaining and it functions as more of a standalone film than anything since tokyo drift
2.5,Action,for most of its running time the 5th wave functions as a passable time waster but the finale or lack thereof proves the filmmakers had little interest in crafting a picture as much as a franchise
5.0,Action,following a young teenager named miles morales through the streets of brooklyn might be the happiest ive been in a theater in years
3.0,Action,bloated but enjoyable production
3.8,Horror,it personifies the definition of popcorn entertainment that is the kind of film that relishes the thrill of its many ambitious moments without seeking total transcendence
2.5,Action,at the very least the message it communicates is benign mostly because it does not clearly possess any sort of message
4.4,Horror,finally a universal monster reboot flick worth chattin about
3.1,Action,warcraft is far from a disaster in fact its a (mostly) fun wonderfully imaginative surprisingly emotional beast of a film that should please its core audience of gaming vets
2.8,Action,as they say in politics this election was close but no cigar
2.5,Horror,splice is actually very sympathetic to its monster this sympathy actually works well for the story though it is abandoned for a messy and clichéd finale complete with a twist you can see coming from a mile away
3.1,Action,gizmos are groovy but parents are even more cool
5.0,Action,rango is like chinatown meets a fistful of dollars meets a geico commercial and its totally awesome
3.8,Action,[blu ray review] return to never land is (1) a terrific motion picture and (2) absolutely gorgeous to watch and listen to the blu ray release of return to never land is a no brainer for disney fans and comes highly recommended
3.0,Action,on the surface all the elements are there for a summer blockbuster but comparing this film to the avengers there is no competition
3.1,Action,this is no masterpiece but its not trying to be
5.0,Horror,uma verdadeira aula de cinema para aqueles que erroneamente acreditam que filmes de terror dependem apenas de efeitos visuais e altos acordes na trilha sonora
3.8,Action,your enjoyment will hinge on whether you can get past the concept of a deceased fathers severed body bouncing around screen thankfully its played for comedy not morbidity
3.0,Action,it doesnt have much to say and it doesnt leave you with much to think about however when the house lights come up you may notice you havent touched your popcorn
2.0,Action,its an inoffensive light fantasy adventure that will serve your daughter well just not anyone else
3.1,Horror,hardcore horror lovers will soak up the gruesome morsels
4.4,Horror,despite all its primal brutality frontier(s) is a deep intelligent and very political movie
2.0,Action,there are some good ideas in there even timely but eventually like everything else in the movie theyre washed away in a sea of blood and a hail of bullets
3.0,Horror,a strong seventh outing that tonally fits somewhere between childs play and bride of chucky cult of chucky is a lot of fun
3.5,Action,mission impossible 2 lacks emotional punch and the center section sorely tried my patience but the film remains a hell of a ride
2.0,Horror,the scares only happen at the very end all in all ghost dimension does not really deliver the excitement that horror film fans seek
1.2,Horror,the more grudge films you see the more the rules in this universe are unveiled as totally random to the point where you stop caring
3.1,Action,passable adventure that offers the occasional flash of real cleverness
3.8,Action,the winter soldier is all american entertainment with a hero enlightened to the fact that while he may not be able to trust his american governments leaders he ultimately represents not them but the american ideals of truth and justice
5.0,Action,a new halloween tradition kenan and his crew have designed a carnival spook house thrill ride to match the best
4.4,Action,if you can forgive or ignore those faults lucy delivers the goods by the end both as a brainy thought experiment and as a summer popcorn flick
3.5,Horror,an enjoyable swampy romp
2.5,Action,loud garish and extremely well intentioned aladdin is a shining example of the limits of disneys attempts to render its greatest animated classics into live action
4.5,Horror,it is a beautifully unnerving film that delves psychologically into the connection of two fruitfully dark characters
4.0,Horror,a smart low budget road thriller that goes to some very dark places
4.0,Horror,a perfect character design gives chucky that fiendishly creepy edge along with drastically changing facial features that accommodate scarier expressions
3.6,Horror,by grounding the film in a haunted house style horror movie and making chucky a creepy doll again while still maintaining the warped humor that the first three films had it may deliver the best film in the franchise
1.0,Action,appealing to the lowest possible tastes it elevates violence to new levels of pander
2.0,Action,every so often theres a suggestion that a police state may actually be a lousy idea but this thought dies even faster than the disposable characters
3.8,Action,it manages to hit upon a reasonably effective blend of action and humor that never sinks to the strained depths of the sharknado saga
3.8,Action,i robot is less compelling as a drama of the human enslavement of androids than it is an intriguing vision of a treeless cashless future
3.0,Action,action packed adventure a fun bet for young superhero fans
4.0,Horror,its sombre sincerity and hypnotic treasure box beauty make crimson peak feel like a film out of time but del toro his cast and his crew carry it off without a single postmodern prod or smirk
3.8,Action,number four is familiar but fun
3.0,Action,a welcome return from one of the genres acknowledged masters
1.8,Action,thats where the cleverness of the hunt gets wasted in over the top brainless cartoonishly graphic (though well executed) violence
3.5,Horror,driven by a committed curtis halloween is mostly effective in the way it takes the slasher franchise back to its roots yet builds on its foundation
4.0,Action,the new centre of the arse kicking universe
4.0,Horror,the script direction and performances all concoct an anxiety riddled emotional drama in the first act before descending into traditional relatively effective horror tropes
3.0,Action,it can be cheesy and trite and predictable at times but the sheer breakneck pace and frenetic energy of these trials are more than enough to whip the movie along the rails of a well done generic teen centric action flick
2.0,Horror,most of it is standard fright flick fare with almost no emphasis on the fright
2.0,Action,even the best trained dogs sometimes leave a mess
3.1,Action,you know those animated films that have bits that the parents will enjoy rango is mostly those bits
4.4,Horror,an exquisitely rendered color coded amplification of a corman/poe film of the 1960s; the characters intense but concealed emotions find vivid expression in the elaborate design the flayed agony of the ghosts and the infrequent but shocking violence
2.0,Action,it is difficult to say whether its greatest failure is in its story its characters or its animation
1.9,Horror,quite nearly dead on arrival
3.5,Action,theres a lot to like about the bourne legacy but its hard not to feel a little worried that the rich complexity of ludlums past work might be lost in the transition and thats a legacy that really needs to be upheld
3.0,Action,is primal good not exactly but it is a film in which nicolas cage goes man hunting on a ship full of snakes and parrots and monkeys [ ] and in a way thats good enough
4.3,Action,its a miike film that for once can be recommended without caveats boldly treading new ground but also taking stock of whats come before and not rejecting it outright
2.5,Action,one wouldnt think that the overburdened heavily cged mis en scene of burtons film couldnt be surpassed in terms of sheer candy colored enormity but that is precisely what bobin seems to be going for
2.5,Action,batman v superman dawn of justice will have its admirers others will relinquish in the fact that yet again the superhero genre is not challenging itself to be better than what is expected of them
3.0,Action,stupid but star studded western
4.4,Action,a thrilling innovative and enormously entertaining movie that just may be the coolest and smartest superhero adventure of them all
4.0,Action,taking cues from everything from indiana jones and the last crusade to national treasure dora and the lost city of gold is an immensely satisfying adventure
2.5,Horror,garai undoubtedly strikes a consistent mood of dread amplified by laura bellinghams luxuriously squalid cinematography unfortunately theres a lack of thematic coherence to her tale of dark magic
2.0,Action,steer well clear of this flatly disappointing remake as it seems hell bent on stripping out everything that made the original movie so much fun
0.6,Horror,predictable disposable listless boring this is not how you make great horror films
2.0,Horror,[w]hat unfriended dark web does is just so ridiculous and ostensibly within our own reality that it unfolds like an overlong joke completely devoid of scares
3.0,Action,its overlong overcrowded and over here but it gives everyone a go on the tricycle and propels each to dramatic (if not exactly fresh) catastrophes
3.5,Action,the climax scene where the girls put up a last stand is something youll remember for its ingenuity
5.0,Action,a thriller that takes a science fiction premise and uses it not for the sake of splashy effects but as a doorway into the human soul
4.0,Action,an accomplished end to a culturally significant saga but lets hope we can now draw a line
1.5,Action,a blasting blood splattered shoot em up it minimally utilizes the games first person role playing perspective and theres no interactivity
3.9,Action,a great family film suitable for almost any age
2.0,Action,j k rowling is leading the charge in destroying the thing so many have loved and fantastic beasts the crimes of grindelwald is proof
3.5,Action,inspired by reeves but clearly not attempting to recount the real story in any way its merely a fun western and should be seen as that
3.0,Action,while the intentions behind act of valor are sterling the story could have been told better one wishes the filmmakers had trusted it to professional actors who might have more fully realized the material
4.0,Action,humour and heart are prominent amid the breathtaking action
3.0,Horror,nem mesmo os dilogos pedestres e as atuaes medianas conseguem destruir o interesse gerado por um conceito interessante ainda que mal desenvolvido
3.0,Horror,elevated to more than a so so remake by a knowing script (a dinner party revelation that the house is built on an old graveyard) and terrific performances particularly from rockwell whos seemingly incapable of a bad one
3.8,Action,horror placed in a different stage overlord serves no bigger purpose and manages to establish its own set of rules [full review in spanish]
1.9,Action,the boy who wouldnt grow up comes off like a shrill obnoxious little drip
3.0,Action,for large portions of the middle this is the most that a bond film has felt like a bond film since pierce brosnan retired
3.0,Action,it is better especially in its first half than that previous trilogy finale
5.0,Horror,halloween brilliantly uses its widescreen frame a lot of hand held camerawork and scary foreground and background action
3.0,Horror,whats said about hiding in plain sight cannot be understated which may be the films scariest message of all
2.0,Action,revenge soon grips logan when his love is taken away but tsotsi director gavin hood seems bored by the sibling rivalry; even the frankensteinian weaponizing of a human body feels rushed
1.0,Action,absent one original moment and bathed in de rigueur steel blue punctuated by sporadic bursts of flaming orange the movie is notable only for its creative approach to seagals bulky gracelessness
3.1,Action,the frenetic pace is a tad bewildering when it comes time to fulfill the movies title and meet the robinsons
3.8,Action,the talented fantasy filmmaker and heir to the lord of the rings throne gets the tone right throughout hellboy 2 and the hip retro charm alone is enough to merit recommendation
3.8,Action,in this case the story itself doesnt matter much we go to a classic john wayne western not to see anything new but to see the old done again done well
2.0,Action,saddled with unsayable dialogue and variable special effects its a corny and hackneyed film with ideas well above its station that underwhelms from the start
5.0,Horror,its easily the most satisfying time ive had with a franchise film in some time and i think david gordon green and everyone involved have created a modern masterpiece thats just as great as carpenters original
2.0,Horror,a plodding teen remake thats so mechanical you can smell the grease on the plot twists
1.5,Action,flip to any random sequence in bloodrayne and youll see a film professors most vibrant nightmare
2.0,Horror,this is just another generic studio horror film that will only manage to frighen those that are easily spooked
5.0,Action,im far from a hardcore potter fan and yet i was spellbound throughout
5.0,Action,a treasure trove of expertly choreographed fight scenes abject gore sociopolitical commentary and logan marshall green again proving his worth as a solid leading man
3.5,Action,next level animation tied to a garbage screenplay
3.8,Action,the rampaging reptile is back to remind us that monsters have meaning
4.0,Action,its only slow in the way a rattlesnake or a predatory killer is slow this terrific film is actually tense twisty and brilliant
4.0,Action,undeniably cool
3.0,Horror,this handsomely made spook story (love those echo prone hallways!) becomes less involving the more the narratives mysteries are solved
3.5,Action,those who enjoy jacksons previous films will probably forgive the movies pacing and storytelling problems once the action kicks into high gear
2.5,Action,the predator is quite fun if you can appreciate the silliness since it doesnt take itself seriously but unfortunately the lack of seriousness is also its own detriment
4.0,Action,sean connery playing bond at his best
3.0,Action,exciting but the weakest film of the trilogy
3.1,Action,generic entertainment with a brave heroine cutesy poo supporting characters parental figures who are either absent or absent minded etcetera etcetera
4.0,Horror,[an] engrossing yet strangely unembellished adaptation of stephen kings bestseller by director david cronenberg
1.5,Action,the point break remake dials up the adrenaline with epic stuntwork but fails to weave any of the action into its incomprehensible and boring plot
1.9,Horror,its clear the film script has gone through the standard hollywood death of a thousand rewrites wringer to emerge as shadow of its former self drained of much of its creative synergy
3.1,Action,thanks to zesty characters and dialogue atlantis remains entertaining in spite of inviting major misgivings about its strained narrative
2.5,Horror,a thoroughly unmemorable and disappointingly lazy horror endeavor
2.0,Action,i predict in saw vi that jigsaw will be punishing people for tilting pinball machines loving their children too much and driving in the carpool lane unaccompanied
4.0,Horror,directors matt bettinelli olpin and tyler gillett have a lot of fun with the bloody set pieces and moments of high tension and the cast is clearly having a brilliant time finding the humour and horror
1.0,Horror,no it only feels like theres been 665 previous entries
3.0,Action,what do you call berks weird hybrid dragon tech anyway norsepunk svengineering
3.5,Horror,vacancy becomes a critique of sadistic thrillers at the same time still serving as a crackerjack example of the genre
4.0,Action,if captain america civil war is the true herald of marvels phrase three and its carefully planned future; maybe it doesnt actually feel so bad that well be getting these movies every year until the earth collapses in on itself
3.0,Action,the movies apocalyptic finale indicates that its bitten off considerably more than it can chew in terms of ideas but it looks good and the story rattles along
3.1,Horror,as beguiling as the piecemeal world building may be its just a way to disguise how straightforward and routine this tale actually is
4.2,Action,bolstered by winning performances from its young cast as merlin imrie is the standout performer bringing goofy gravitas and gawky committed physicality to the role
0.5,Horror,this prequel to a remake of the 1974 horror movie begs the question how many chainsaw massacres can one state possibly contain
4.0,Action,actually feels like a classic comic book fast furious and flip forget about superheroes with love problems and tortured souls
3.0,Horror,hardcore horror junkies will get their fix; non addicts will enjoy a hit or two but lament not getting a sustained high
1.0,Action,one of those rare so bad its good shoot em ups
4.0,Action,largely derivative but without feeling lazy this is an x outing that takes the best elements of the previous films particularly the plot of x2 and rehashes it all through a hue of darkness
4.0,Action,what did you expect a judge dredd movie to be ingmar bergman
3.1,Horror,despite its flaws its a promising film with some great ideas
2.5,Action,their story is also old school and not always in a good way
3.1,Action,by the time the hulk is battling the abomination its simply watching two special effects go after each other were norton and roth even on the set
3.0,Horror,once things start to go bump in the night it all gets yawnsome
3.8,Action,good acting solid direction and some genuine cleverness carry you right over the plot holes
2.0,Horror,basically the film didnt make much sense to me it didnt introduce me to any characters that i cared or knew much about
5.0,Action,on a scale of 10 this is an 11
5.0,Action,this is grand cowboy fun a wild adventure with a glorious sense of excitement and wonder
1.9,Action,a disappointing film that breaks all of the series own rules
2.0,Action,although tron with all its jazzy computer generated imagery is intermittently fascinating to look at its a pretty poor excuse for a movie
3.8,Horror,a slightly uneven yet stirring horror effort that bodes well for the mysterious makinovs future endeavors
1.0,Horror,its a tedious faux documentary filled with schlocky sound effects and jarring cuts utilizing tv actors masquerading as astronauts
1.9,Action,many scenes trigger memories of monty python and the holy grail prompting laughter where there should be suspense and angst
3.1,Action,an entertaining if not particularly longed for return for the 65 year old action icon
4.0,Action,a touch too familiar to qualify as a modern classic moana is a relentlessly entertaining spectacle rooted in authenticity with a talent pool so deep you can swim in it
3.5,Action,waaayyyy too long but not as bad as some are painting it to be if this is your thing what i or other critics think wont matter anyway
3.0,Horror,a ghost of a different color turns the gurneys on a hip tv production
2.5,Horror,glib well produced and reasonably well acted adding up to slick pop drivel
1.9,Horror,a badly planned movie cannot go very far this is proof [full review in spanish]
3.0,Action,deblois could have really maximized the films emotional power if hed actually made the meditative terrence malick movie that he tried to sneak into toothless mating ritual or any of its multiple beautiful wordless sequences
3.8,Action,i like this movie in spite of itself i guess at the very least i have to hand it to the film that its not as awful as its 2006 predecessor
2.5,Action,a slapdash effort with none of gorgeous colors and animation of the first film and little of its emotional resonance
4.0,Action,all points converge for a dramatic emotionally charged finale and a lightsaber duel up there with the best of the first trilogy these fights work best as an extension of the story not over choreographed showcases for stunt workers
2.5,Action,allegiant may share a title with the last book in veronica roths divergent trilogy but unfortunately for all of us it is not the final movie
3.5,Action,miike plays it by the age old rules and the result while undeniably entertaining is unexpectedly tame at least by miike standards
2.0,Action,things slowly start to deteriorate despite the best efforts of the star and her behind the scenes collaborators
2.0,Horror,its the kind of film that appears to have been made by filmmakers who dont understand a thing about storytelling pacing tone or atmosphere which is only made all the more shocking by the fact that it was directed by the legendary john carpenter
